Typical Measured Spectrum of Semrock FF01-698/70 Optical Filter	
692.0	0.99413
692.2	0.99378
692.4	0.99349
692.6	0.99319
692.8	0.99317
693.0	0.99116
693.2	0.98904
693.4	0.98773
693.6	0.98586
693.8	0.9876
694.0	0.98515
694.2	0.98338
694.4	0.98189
694.6	0.98009
694.8	0.98086
695.0	0.98173
695.2	0.98251
695.4	0.98272
695.6	0.98325
695.8	0.98174
696.0	0.9847
696.2	0.98564
696.4	0.98347
696.6	0.9864
696.8	0.99137
697.0	0.99094
697.2	0.99061
697.4	0.99286
697.6	0.99278
697.8	0.98891
698.0	0.99261
698.2	0.99378
698.4	0.99382
698.6	0.99328
698.8	0.99484
699.0	0.99723
699.2	0.99643
699.4	0.9919
699.6	0.99307
699.8	0.99269
700.0	0.99174
700.2	0.98777
700.4	0.98928
700.6	0.99127
700.8	0.98829
701.0	0.98629
701.2	0.98387
701.4	0.98396
701.6	0.98247
701.8	0.98324
702.0	0.98672
702.2	0.98399
702.4	0.98604
702.6	0.98714
702.8	0.98908
703.0	0.98717
703.2	0.98463
703.4	0.98566
703.6	0.98877
703.8	0.98874
704.0	0.99026
704.2	0.99048
704.4	0.99166
704.6	0.99152
704.8	0.99268
705.0	0.99332
705.2	0.99346
705.4	0.99636
705.6	0.99303
705.8	0.99254
706.0	0.99566
706.2	0.99577
706.4	0.99168
706.6	0.99143
706.8	0.99123
707.0	0.99189
707.2	0.99035
707.4	0.9912
707.6	0.99353
707.8	0.99163
708.0	0.98914
708.2	0.98914
708.4	0.98599
708.6	0.99019
708.8	0.9912
709.0	0.99001
709.2	0.98795
709.4	0.98925
709.6	0.98974
709.8	0.98879
710.0	0.98904
710.2	0.99346
710.4	0.99497
710.6	0.99285
710.8	0.99081
711.0	0.98913
711.2	0.98812
711.4	0.98717
711.6	0.9871
711.8	0.98935
712.0	0.98864
712.2	0.98651
712.4	0.98411
712.6	0.98439
712.8	0.98519
713.0	0.98594
713.2	0.98146
713.4	0.98113
713.6	0.98157
713.8	0.97829
714.0	0.98035
714.2	0.98339
714.4	0.98249
714.6	0.98387
714.8	0.98378
715.0	0.98308
715.2	0.98244
715.4	0.98358
715.6	0.98509
715.8	0.98732
716.0	0.98602
716.2	0.98473
716.4	0.98484
716.6	0.98659
716.8	0.98543
717.0	0.98055
717.2	0.98219
717.4	0.98194
717.6	0.98283
717.8	0.98519
718.0	0.98505
718.2	0.98271
718.4	0.98329
718.6	0.98295
718.8	0.97904
719.0	0.97935
719.2	0.98009
719.4	0.98292
719.6	0.98486
719.8	0.98209
720.0	0.98236
720.2	0.98451
720.4	0.98576
720.6	0.98569
720.8	0.98565
721.0	0.98438
721.2	0.98868
721.4	0.99454
721.6	0.99416
721.8	0.98897
722.0	0.99131
722.2	0.99146
722.4	0.99046
722.6	0.995
722.8	0.99153
723.0	0.99103
723.2	0.98955
723.4	0.98673
723.6	0.98552
723.8	0.98776
724.0	0.9856
724.2	0.98644
724.4	0.98445
724.6	0.98216
724.8	0.98123
725.0	0.98094
725.2	0.98192
725.4	0.98291
725.6	0.98282
725.8	0.98385
726.0	0.98294
726.2	0.98492
726.4	0.98543
726.6	0.98627
726.8	0.98771
727.0	0.98999
727.2	0.99207
727.4	0.9967
727.6	0.99493
727.8	0.99264
728.0	0.99546
728.2	0.99701
728.4	0.99684
728.6	0.99973
728.8	0.99782
729.0	0.99455
729.2	0.99363
729.4	0.99171
729.6	0.99182
729.8	0.99119
730.0	0.99103
730.2	0.99144
730.4	0.98701
730.6	0.98783
730.8	0.9874
731.0	0.98323
731.2	0.98518
731.4	0.98532
731.6	0.98645
731.8	0.98566
732.0	0.9813
732.2	0.97495
732.4	0.97339
732.6	0.96734
732.8	0.9658
733.0	0.96744
733.2	0.97431
733.4	0.98202
733.6	0.98689
733.8	0.9877
734.0	0.97614
734.2	0.94233
734.4	0.86995
734.6	0.75818
734.8	0.61971
735.0	0.48613
735.2	0.35844
735.4	0.25173
735.6	0.1724
735.8	0.1159
736.0	0.07865
736.2	0.05403
736.4	0.03764
736.6	0.02655
736.8	0.01902
737.0	0.01368
737.2	0.01
737.4	0.00738
737.6	0.00548
737.8	0.00411
738.0	0.00311
738.2	0.00236
738.4	0.00181
738.6	0.0014
738.8	0.00109
739.0	8.532e-04
739.2	6.6724e-04
739.4	5.2422e-04
739.6	4.1927e-04
739.8	3.363e-04
740.0	2.7222e-04
740.2	2.1814e-04
740.4	1.7786e-04
740.6	1.4481e-04
740.8	1.178e-04
741.0	9.5968e-05
741.2	8.1933e-05
741.4	6.6241e-05
741.6	5.3934e-05
741.8	4.6477e-05
742.0	3.8309e-05
742.2	3.1729e-05
742.4	2.7569e-05
742.6	2.2235e-05
742.8	1.9182e-05
743.0	1.6641e-05
743.2	1.4043e-05
743.4	1.2223e-05
743.6	1.0916e-05
743.8	8.544e-06
744.0	7.1951e-06
744.2	6.3344e-06
744.4	5.6268e-06
744.6	4.417e-06
744.8	4.0839e-06
745.0	3.3514e-06
745.2	2.8912e-06
745.4	2.6917e-06
745.6	1.7258e-06
745.8	1.0393e-06
746.0	1.3645e-06
746.2	1.2174e-06
746.4	1.2547e-06
746.6	8.9572e-07
746.8	8.6171e-07
747.0	6.6745e-07
747.2	5.6902e-07
747.4	6.5769e-07
747.6	9.4335e-07
747.8	5.1432e-07
748.0	1.0e-07
748.2	1.2451e-07
748.4	1.3269e-07
748.6	1.0e-07
748.8	1.0e-07
749.0	1.6839e-07
749.2	1.0112e-07
749.4	1.602e-07
749.6	1.8948e-07
749.8	1.1332e-07
750.0	1.9062e-07
750.2	3.3584e-07
750.4	1.3033e-07
750.6	3.2342e-07
750.8	2.1909e-07
751.0	1.5292e-07
751.2	1.169e-07
751.4	1.1151e-07
751.6	1.8971e-07
751.8	1.5696e-07
752.0	1.0986e-07
752.2	1.8771e-07
752.4	1.0e-07
752.6	1.0e-07
752.8	1.4887e-07
753.0	1.1387e-07
753.2	1.7747e-07
753.4	1.4132e-07
753.6	1.1254e-07
753.8	1.0e-07
754.0	1.0e-07
754.2	1.0e-07
754.4	1.3446e-07
754.6	1.1062e-07
754.8	1.0103e-07
755.0	1.0166e-07
755.2	1.0215e-07
755.4	1.0267e-07
755.6	1.0293e-07
755.8	1.0009e-07
756.0	1.0e-07
756.2	1.0e-07
756.4	1.0201e-07
756.6	1.0e-07
756.8	1.0029e-07
757.0	1.0214e-07
757.2	1.028e-07
757.4	1.0466e-07
757.6	1.0485e-07
757.8	1.0417e-07
758.0	1.035e-07
758.2	1.0284e-07
758.4	1.0218e-07
758.6	1.0152e-07
758.8	1.0087e-07
759.0	1.0022e-07
759.2	1.0e-07
759.4	1.0e-07
759.6	1.0e-07
759.8	1.0e-07
760.0	1.0e-07
760.2	1.0e-07
760.4	1.0e-07
760.6	1.0e-07
760.8	1.0e-07
761.0	1.0e-07
761.2	1.0e-07
761.4	1.0e-07
761.6	1.0e-07
761.8	1.0e-07
762.0	1.0e-07
762.2	1.0e-07
762.4	1.0e-07
762.6	1.0e-07
762.8	1.0e-07
763.0	1.0e-07
763.2	1.0e-07
763.4	1.0e-07
763.6	1.0e-07
763.8	1.0e-07
764.0	1.0e-07
764.2	1.0e-07
764.4	1.0e-07
764.6	1.0e-07
764.8	1.0e-07
765.0	1.0e-07
765.2	1.0e-07
765.4	1.0e-07
765.6	1.0e-07
765.8	1.0e-07
766.0	1.0e-07
766.2	1.0e-07
766.4	1.0e-07
766.6	1.0e-07
766.8	1.0e-07
767.0	1.0e-07
767.2	1.0e-07
767.4	1.0e-07
767.6	1.0e-07
767.8	1.0e-07
768.0	1.0e-07
768.2	1.0e-07
768.4	1.0e-07
768.6	1.0e-07
768.8	1.0e-07
769.0	1.0e-07
769.2	1.0e-07
769.4	1.0e-07
769.6	1.0e-07
769.8	1.0e-07
770.0	1.0e-07
770.2	1.0e-07
770.4	1.0e-07
770.6	1.0e-07
770.8	1.0e-07
771.0	1.0e-07
771.2	1.0e-07
771.4	1.0e-07
771.6	1.0e-07
771.8	1.0e-07
772.0	1.0e-07
772.2	1.0e-07
772.4	1.0e-07
772.6	1.0e-07
772.8	1.0e-07
773.0	1.0e-07
773.2	1.0e-07
773.4	1.0e-07
773.6	1.0e-07
773.8	1.0e-07
774.0	1.0e-07
774.2	1.0e-07
774.4	1.0e-07
774.6	1.0e-07
774.8	1.0e-07
775.0	1.0e-07
775.2	1.0e-07
775.4	1.0e-07
775.6	1.0e-07
775.8	1.0e-07
776.0	1.0e-07
776.2	1.0e-07
776.4	1.0e-07
776.6	1.0e-07
776.8	1.0e-07
777.0	1.0e-07
777.2	1.0e-07
777.4	1.0e-07
777.6	1.0e-07
777.8	1.0e-07
778.0	1.0e-07
778.2	1.0e-07
778.4	1.0e-07
778.6	1.0e-07
778.8	1.0e-07
779.0	1.0e-07
779.2	1.0e-07
779.4	1.0e-07
779.6	1.0e-07
779.8	1.0e-07
780.0	1.0e-07
780.2	1.0e-07
780.4	1.0e-07
780.6	1.0e-07
780.8	1.0e-07
781.0	1.0e-07
781.2	1.0e-07
781.4	1.0e-07
781.6	1.0e-07
781.8	1.0e-07
782.0	1.0e-07
782.2	1.0e-07
782.4	1.0e-07
782.6	1.0e-07
782.8	1.0e-07
783.0	1.0e-07
783.2	1.0e-07
783.4	1.0e-07
783.6	1.0e-07
783.8	1.0e-07
784.0	1.0e-07
784.2	1.0e-07
784.4	1.0e-07
784.6	1.0e-07
784.8	1.0e-07
785.0	1.0e-07
785.2	1.0e-07
785.4	1.0e-07
785.6	1.0e-07
785.8	1.0e-07
786.0	1.0e-07
786.2	1.0e-07
786.4	1.0e-07
786.6	1.0e-07
786.8	1.0e-07
787.0	1.0e-07
787.2	1.0e-07
787.4	1.0e-07
787.6	1.0e-07
787.8	1.0e-07
788.0	1.0e-07
788.2	1.0e-07
788.4	1.0e-07
788.6	1.0e-07
788.8	1.0e-07
789.0	1.0e-07
789.2	1.0e-07
789.4	1.0e-07
789.6	1.0e-07
789.8	1.0e-07
790.0	1.0e-07
790.2	1.0e-07
790.4	1.0e-07
790.6	1.0e-07
790.8	1.0e-07
791.0	1.0e-07
791.2	1.0e-07
791.4	1.0e-07
791.6	1.0e-07
791.8	1.0e-07
792.0	1.0e-07
792.2	1.0e-07
792.4	1.0e-07
792.6	1.0e-07
792.8	1.0e-07
793.0	1.0e-07
793.2	1.0e-07
793.4	1.0e-07
793.6	1.0e-07
793.8	1.0e-07
794.0	1.0e-07
794.2	1.0e-07
794.4	1.0e-07
794.6	1.0e-07
794.8	1.0e-07
795.0	1.0e-07
795.2	1.0e-07
795.4	1.0e-07
795.6	1.0e-07
795.8	1.0e-07
796.0	1.0e-07
796.2	1.0e-07
796.4	1.0e-07
796.6	1.0e-07
796.8	1.0e-07
797.0	1.0005e-07
797.2	1.0063e-07
797.4	1.0122e-07
797.6	1.0182e-07
797.8	1.0241e-07
798.0	1.0301e-07
798.2	1.0361e-07
798.4	1.0422e-07
798.6	1.0483e-07
798.8	1.0545e-07
799.0	1.0606e-07
799.2	1.0669e-07
799.4	1.0731e-07
799.6	1.0794e-07
799.8	1.0857e-07
800.0	1.0921e-07
800.2	1.0985e-07
800.4	1.1049e-07
800.6	1.1114e-07
800.8	1.1179e-07
801.0	1.1244e-07
801.2	1.131e-07
801.4	1.1376e-07
801.6	1.1443e-07
801.8	1.151e-07
802.0	1.1498e-07
802.2	1.1431e-07
802.4	1.1365e-07
802.6	1.1299e-07
802.8	1.1233e-07
803.0	1.1168e-07
803.2	1.1103e-07
803.4	1.1038e-07
803.6	1.0974e-07
803.8	1.091e-07
804.0	1.0846e-07
804.2	1.0783e-07
804.4	1.0721e-07
804.6	1.0658e-07
804.8	1.0596e-07
805.0	1.0535e-07
805.2	1.0473e-07
805.4	1.0412e-07
805.6	1.0352e-07
805.8	1.0292e-07
806.0	1.0232e-07
806.2	1.0172e-07
806.4	1.0113e-07
806.6	1.0054e-07
806.8	1.0e-07
807.0	1.0e-07
807.2	1.0e-07
807.4	1.0e-07
807.6	1.0e-07
807.8	1.0e-07
808.0	1.0e-07
808.2	1.0e-07
808.4	1.0e-07
808.6	1.0e-07
808.8	1.0e-07
809.0	1.0e-07
809.2	1.0e-07
809.4	1.0e-07
809.6	1.0e-07
809.8	1.0e-07
810.0	1.0e-07
810.2	1.0e-07
810.4	1.0e-07
810.6	1.0e-07
810.8	1.0e-07
811.0	1.0e-07
811.2	1.0e-07
811.4	1.0e-07
811.6	1.0e-07
811.8	1.0e-07
812.0	1.0e-07
812.2	1.0e-07
812.4	1.0e-07
812.6	1.0e-07
812.8	1.0e-07
813.0	1.0e-07
813.2	1.0e-07
813.4	1.0e-07
813.6	1.0e-07
813.8	1.0e-07
814.0	1.0e-07
814.2	1.0e-07
814.4	1.0e-07
814.6	1.0e-07
814.8	1.0e-07
815.0	1.0e-07
815.2	1.0e-07
815.4	1.0e-07
815.6	1.0e-07
815.8	1.0e-07
816.0	1.0e-07
816.2	1.0e-07
816.4	1.0e-07
816.6	1.0e-07
816.8	1.0e-07
817.0	1.0e-07
817.2	1.0e-07
817.4	1.0e-07
817.6	1.0e-07
817.8	1.0e-07
818.0	1.0e-07
818.2	1.0e-07
818.4	1.0e-07
818.6	1.0e-07
818.8	1.0e-07
819.0	1.0e-07
819.2	1.0e-07
819.4	1.0e-07
819.6	1.0e-07
819.8	1.0e-07
820.0	1.0e-07
820.2	1.0e-07
820.4	1.0e-07
820.6	1.0e-07
820.8	1.0e-07
821.0	1.0e-07
821.2	1.0e-07
821.4	1.0e-07
821.6	1.0e-07
821.8	1.0e-07
822.0	1.0e-07
822.2	1.0e-07
822.4	1.0e-07
822.6	1.0e-07
822.8	1.0e-07
823.0	1.0e-07
823.2	1.0e-07
823.4	1.0e-07
823.6	1.0e-07
823.8	1.0e-07
824.0	1.0e-07
824.2	1.0e-07
824.4	1.0e-07
824.6	1.0e-07
824.8	1.0e-07
825.0	1.0e-07
825.2	1.0e-07
825.4	1.0e-07
825.6	1.0e-07
825.8	1.0e-07
826.0	1.0e-07
826.2	1.0415e-07
826.4	1.1852e-07
826.6	1.3487e-07
826.8	1.5348e-07
827.0	1.7465e-07
827.2	1.9875e-07
827.4	2.2616e-07
827.6	2.5736e-07
827.8	2.9287e-07
828.0	3.3327e-07
828.2	3.7925e-07
828.4	4.3156e-07
828.6	4.911e-07
828.8	5.5885e-07
829.0	6.3594e-07
829.2	7.2367e-07
829.4	8.235e-07
829.6	9.3711e-07
829.8	9.5523e-07
830.0	9.6316e-07
830.2	9.7115e-07
830.4	9.7922e-07
830.6	9.8734e-07
830.8	9.9554e-07
831.0	1.0038e-06
831.2	1.0121e-06
831.4	1.0205e-06
831.6	1.029e-06
831.8	1.0376e-06
832.0	1.0462e-06
832.2	1.0549e-06
832.4	1.0636e-06
832.6	1.0724e-06
832.8	1.0813e-06
833.0	1.0903e-06
833.2	1.0994e-06
833.4	1.0741e-06
833.6	1.0431e-06
833.8	1.013e-06
834.0	9.8371e-07
834.2	9.5532e-07
834.4	9.2774e-07
834.6	9.0096e-07
834.8	8.7496e-07
835.0	8.497e-07
835.2	8.2517e-07
835.4	8.0135e-07
835.6	7.7822e-07
835.8	7.5576e-07
836.0	7.3394e-07
836.2	7.1276e-07
836.4	6.9218e-07
836.6	6.722e-07
836.8	6.528e-07
837.0	6.4531e-07
837.2	6.4112e-07
837.4	6.3695e-07
837.6	6.3281e-07
837.8	6.287e-07
838.0	6.2461e-07
838.2	6.2055e-07
838.4	6.1652e-07
838.6	6.1251e-07
838.8	6.0853e-07
839.0	6.0457e-07
839.2	6.0064e-07
839.4	5.9674e-07
839.6	5.9286e-07
839.8	5.89e-07
840.0	5.8518e-07
840.2	5.8137e-07
840.4	5.7759e-07
840.6	5.7574e-07
840.8	5.746e-07
841.0	5.7345e-07
841.2	5.7231e-07
841.4	5.7118e-07
841.6	5.7004e-07
841.8	5.6891e-07
842.0	5.6778e-07
842.2	5.6665e-07
842.4	5.6552e-07
842.6	5.644e-07
842.8	5.6328e-07
843.0	5.6216e-07
843.2	5.6104e-07
843.4	5.5993e-07
843.6	5.5881e-07
843.8	5.577e-07
844.0	5.5659e-07
844.2	5.5483e-07
844.4	5.5279e-07
844.6	5.5076e-07
844.8	5.4874e-07
845.0	5.4672e-07
845.2	5.4471e-07
845.4	5.4271e-07
845.6	5.4071e-07
845.8	5.3872e-07
846.0	5.3674e-07
846.2	5.3477e-07
846.4	5.328e-07
846.6	5.3084e-07
846.8	5.2889e-07
847.0	5.2694e-07
847.2	5.2501e-07
847.4	5.2308e-07
847.6	5.2115e-07
847.8	5.32e-07
848.0	5.4975e-07
848.2	5.681e-07
848.4	5.8706e-07
848.6	6.0665e-07
848.8	6.269e-07
849.0	6.4782e-07
849.2	6.6944e-07
849.4	6.9178e-07
849.6	7.1487e-07
849.8	7.3873e-07
850.0	7.6338e-07
850.2	7.8886e-07
850.4	8.1519e-07
850.6	8.4239e-07
850.8	8.705e-07
851.0	8.9956e-07
851.2	9.2958e-07
851.4	9.2076e-07
851.6	8.9056e-07
851.8	8.6134e-07
852.0	8.3309e-07
852.2	8.0576e-07
852.4	7.7933e-07
852.6	7.5376e-07
852.8	7.2903e-07
853.0	7.0512e-07
853.2	6.8199e-07
853.4	6.5962e-07
853.6	6.3798e-07
853.8	6.1705e-07
854.0	5.9681e-07
854.2	5.7723e-07
854.4	5.5829e-07
854.6	5.3998e-07
854.8	5.2227e-07
855.0	5.1471e-07
855.2	5.129e-07
855.4	5.1109e-07
855.6	5.0929e-07
855.8	5.075e-07
856.0	5.0571e-07
856.2	5.0393e-07
856.4	5.0215e-07
856.6	5.0038e-07
856.8	4.9862e-07
857.0	4.9686e-07
857.2	4.9511e-07
857.4	4.9337e-07
857.6	4.9163e-07
857.8	4.899e-07
858.0	4.8817e-07
858.2	4.8645e-07
858.4	4.8474e-07
858.6	4.8713e-07
858.8	4.9196e-07
859.0	4.9685e-07
859.2	5.0179e-07
859.4	5.0677e-07
859.6	5.118e-07
859.8	5.1688e-07
860.0	5.2202e-07
860.2	5.272e-07
860.4	5.3244e-07
860.6	5.3773e-07
860.8	5.4307e-07
861.0	5.4846e-07
861.2	5.5391e-07
861.4	5.5941e-07
861.6	5.6497e-07
861.8	5.7058e-07
862.0	5.7624e-07
862.2	5.7671e-07
862.4	5.7423e-07
862.6	5.7176e-07
862.8	5.6931e-07
863.0	5.6686e-07
863.2	5.6443e-07
863.4	5.62e-07
863.6	5.5959e-07
863.8	5.5719e-07
864.0	5.5479e-07
864.2	5.5241e-07
864.4	5.5004e-07
864.6	5.4768e-07
864.8	5.4532e-07
865.0	5.4298e-07
865.2	5.2007e-07
865.4	4.9812e-07
865.6	4.771e-07
865.8	4.5696e-07
866.0	4.3768e-07
866.2	4.192e-07
866.4	4.0151e-07
866.6	3.8457e-07
866.8	3.6834e-07
867.0	3.5279e-07
867.2	3.379e-07
867.4	3.2364e-07
867.6	3.0998e-07
867.8	2.969e-07
868.0	2.8437e-07
868.2	2.7237e-07
868.4	2.6088e-07
868.6	2.4744e-07
868.8	2.3466e-07
869.0	2.2253e-07
869.2	2.1103e-07
869.4	2.0012e-07
869.6	1.8978e-07
869.8	1.7997e-07
870.0	1.7067e-07
870.2	1.6185e-07
870.4	1.5349e-07
870.6	1.4556e-07
870.8	1.3804e-07
871.0	1.309e-07
871.2	1.2414e-07
871.4	1.1772e-07
871.6	1.1164e-07
871.8	1.0587e-07
872.0	1.004e-07
872.2	1.0095e-07
872.4	1.0198e-07
872.6	1.0302e-07
872.8	1.0407e-07
873.0	1.0514e-07
873.2	1.0621e-07
873.4	1.073e-07
873.6	1.0839e-07
873.8	1.095e-07
874.0	1.1062e-07
874.2	1.1175e-07
874.4	1.1289e-07
874.6	1.1405e-07
874.8	1.1521e-07
875.0	1.1639e-07
875.2	1.1758e-07
875.4	1.1878e-07
875.6	1.2e-07
875.8	1.2682e-07
876.0	1.3489e-07
876.2	1.4348e-07
876.4	1.5261e-07
876.6	1.6233e-07
876.8	1.7266e-07
877.0	1.8366e-07
877.2	1.9535e-07
877.4	2.0778e-07
877.6	2.2101e-07
877.8	2.3508e-07
878.0	2.5005e-07
878.2	2.6597e-07
878.4	2.829e-07
878.6	3.0091e-07
878.8	3.2007e-07
879.0	3.4044e-07
879.2	3.6212e-07
879.4	3.9289e-07
879.6	4.279e-07
879.8	4.6603e-07
880.0	5.0756e-07
880.2	5.5278e-07
880.4	6.0203e-07
880.6	6.5568e-07
880.8	7.141e-07
881.0	7.7773e-07
881.2	8.4703e-07
881.4	9.225e-07
881.6	1.0047e-06
881.8	1.0942e-06
882.0	1.1917e-06
882.2	1.2979e-06
882.4	1.4136e-06
882.6	1.5395e-06
882.8	1.6767e-06
883.0	1.6952e-06
883.2	1.6853e-06
883.4	1.6754e-06
883.6	1.6656e-06
883.8	1.6559e-06
884.0	1.6461e-06
884.2	1.6365e-06
884.4	1.6269e-06
884.6	1.6174e-06
884.8	1.6079e-06
885.0	1.5985e-06
885.2	1.5891e-06
885.4	1.5798e-06
885.6	1.5705e-06
885.8	1.5613e-06
886.0	1.5522e-06
886.2	1.5431e-06
886.4	1.5341e-06
886.6	1.5362e-06
886.8	1.5411e-06
887.0	1.5462e-06
887.2	1.5512e-06
887.4	1.5562e-06
887.6	1.5613e-06
887.8	1.5663e-06
888.0	1.5714e-06
888.2	1.5765e-06
888.4	1.5816e-06
888.6	1.5868e-06
888.8	1.5919e-06
889.0	1.5971e-06
889.2	1.6023e-06
889.4	1.6075e-06
889.6	1.6127e-06
889.8	1.6179e-06
890.0	1.6232e-06
890.2	1.6658e-06
890.4	1.7199e-06
890.6	1.7757e-06
890.8	1.8333e-06
891.0	1.8928e-06
891.2	1.9543e-06
891.4	2.0177e-06
891.6	2.0832e-06
891.8	2.1508e-06
892.0	2.2206e-06
892.2	2.2927e-06
892.4	2.3671e-06
892.6	2.444e-06
892.8	2.5233e-06
893.0	2.6052e-06
893.2	2.6898e-06
893.4	2.7771e-06
893.6	2.8672e-06
893.8	2.9135e-06
894.0	2.9479e-06
894.2	2.9828e-06
894.4	3.0181e-06
894.6	3.0538e-06
894.8	3.0899e-06
895.0	3.1265e-06
895.2	3.1635e-06
895.4	3.2009e-06
895.6	3.2387e-06
895.8	3.2771e-06
896.0	3.3158e-06
896.2	3.355e-06
896.4	3.3947e-06
896.6	3.4349e-06
896.8	3.4755e-06
897.0	3.5166e-06
897.2	3.5582e-06
897.4	3.4824e-06
897.6	3.3807e-06
897.8	3.282e-06
898.0	3.1862e-06
898.2	3.0932e-06
898.4	3.0029e-06
898.6	2.9152e-06
898.8	2.8301e-06
899.0	2.7475e-06
899.2	2.6673e-06
899.4	2.5894e-06
899.6	2.5138e-06
899.8	2.4404e-06
900.0	2.3692e-06
900.2	2.3e-06
900.4	2.2329e-06
900.6	2.1677e-06
900.8	2.1044e-06
901.0	2.0445e-06
901.2	1.9867e-06
901.4	1.9305e-06
901.6	1.8759e-06
901.8	1.8228e-06
902.0	1.7712e-06
902.2	1.7211e-06
902.4	1.6724e-06
902.6	1.6251e-06
902.8	1.5791e-06
903.0	1.5344e-06
903.2	1.491e-06
903.4	1.4488e-06
903.6	1.4078e-06
903.8	1.368e-06
904.0	1.3293e-06
904.2	1.2917e-06
904.4	1.2551e-06
904.6	1.2453e-06
904.8	1.24e-06
905.0	1.2347e-06
905.2	1.2294e-06
905.4	1.2242e-06
905.6	1.219e-06
905.8	1.2138e-06
906.0	1.2086e-06
906.2	1.2034e-06
906.4	1.1983e-06
906.6	1.1931e-06
906.8	1.188e-06
907.0	1.183e-06
907.2	1.1779e-06
907.4	1.1729e-06
907.6	1.1679e-06
907.8	1.1629e-06
908.0	1.1579e-06
908.2	1.1501e-06
908.4	1.1419e-06
908.6	1.1339e-06
908.8	1.1259e-06
909.0	1.1179e-06
909.2	1.11e-06
909.4	1.1022e-06
909.6	1.0944e-06
909.8	1.0866e-06
910.0	1.079e-06
910.2	1.0713e-06
910.4	1.0638e-06
910.6	1.0562e-06
910.8	1.0488e-06
911.0	1.0414e-06
911.2	1.034e-06
911.4	1.0267e-06
911.6	1.0194e-06
911.8	1.0111e-06
912.0	1.0028e-06
912.2	9.9462e-07
912.4	9.8646e-07
912.6	9.7837e-07
912.8	9.7035e-07
913.0	9.6239e-07
913.2	9.545e-07
913.4	9.4667e-07
913.6	9.389e-07
913.8	9.312e-07
914.0	9.2357e-07
914.2	9.1599e-07
914.4	9.0848e-07
914.6	9.0103e-07
914.8	8.9364e-07
915.0	8.8631e-07
915.2	8.7904e-07
915.4	8.4546e-07
915.6	8.1316e-07
915.8	7.8209e-07
916.0	7.5221e-07
916.2	7.2348e-07
916.4	6.9584e-07
916.6	6.6925e-07
916.8	6.4369e-07
917.0	6.1909e-07
917.2	5.9544e-07
917.4	5.727e-07
917.6	5.5082e-07
917.8	5.2977e-07
918.0	5.0953e-07
918.2	4.9007e-07
918.4	4.7135e-07
918.6	4.5334e-07
918.8	4.371e-07
919.0	4.3549e-07
919.2	4.3389e-07
919.4	4.3229e-07
919.6	4.307e-07
919.8	4.2911e-07
920.0	4.2753e-07
920.2	4.2596e-07
920.4	4.2439e-07
920.6	4.2283e-07
920.8	4.2127e-07
921.0	4.1972e-07
921.2	4.1818e-07
921.4	4.1664e-07
921.6	4.1511e-07
921.8	4.1358e-07
922.0	4.1206e-07
922.2	4.1054e-07
922.4	4.0955e-07
922.6	4.1164e-07
922.8	4.1374e-07
923.0	4.1585e-07
923.2	4.1798e-07
923.4	4.2011e-07
923.6	4.2225e-07
923.8	4.2441e-07
924.0	4.2658e-07
924.2	4.2875e-07
924.4	4.3094e-07
924.6	4.3314e-07
924.8	4.3535e-07
925.0	4.3758e-07
925.2	4.3981e-07
925.4	4.4205e-07
925.6	4.4431e-07
925.8	4.4658e-07
926.0	4.4944e-07
926.2	4.5425e-07
926.4	4.591e-07
926.6	4.6401e-07
926.8	4.6897e-07
927.0	4.7398e-07
927.2	4.7905e-07
927.4	4.8417e-07
927.6	4.8934e-07
927.8	4.9457e-07
928.0	4.9986e-07
928.2	5.052e-07
928.4	5.106e-07
928.6	5.1606e-07
928.8	5.2158e-07
929.0	5.2715e-07
929.2	5.3278e-07
929.4	5.3848e-07
929.6	5.4837e-07
929.8	5.671e-07
930.0	5.8646e-07
930.2	6.0649e-07
930.4	6.272e-07
930.6	6.4862e-07
930.8	6.7076e-07
931.0	6.9367e-07
931.2	7.3225e-07
931.4	1.248e-07
931.6	6.1431e-07
931.8	5.0536e-07
932.0	5.1519e-07
932.2	4.393e-07
932.4	1.2006e-07
932.6	7.2469e-07
932.8	3.2601e-07
933.0	5.4069e-07
933.2	4.835e-07
933.4	9.8418e-07
933.6	8.5843e-07
933.8	7.8328e-07
934.0	1.3451e-06
934.2	5.1487e-07
934.4	8.8329e-07
934.6	7.5521e-07
934.8	1.1674e-06
935.0	4.1303e-07
935.2	3.5879e-07
935.4	1.0481e-06
935.6	6.1524e-07
935.8	1.1524e-06
936.0	7.6116e-07
936.2	1.845e-07
936.4	3.8206e-07
936.6	2.0875e-07
936.8	1.6291e-07
937.0	8.4554e-07
937.2	7.1998e-07
937.4	5.9704e-07
937.6	4.7767e-07
937.8	4.6574e-07
938.0	5.1225e-07
938.2	8.0466e-07
938.4	9.1962e-07
938.6	7.8818e-07
938.8	1.1522e-06
939.0	1.3603e-06
939.2	7.095e-07
939.4	7.9564e-07
939.6	1.4264e-06
939.8	1.9466e-06
940.0	2.5074e-06
940.2	2.9229e-06
940.4	2.4667e-06
940.6	1.7171e-06
940.8	5.8109e-07
941.0	6.2926e-07
941.2	2.7446e-06
941.4	1.082e-06
941.6	3.8637e-07
941.8	9.1144e-07
942.0	1.8884e-06
942.2	3.5257e-06
942.4	3.5503e-06
942.6	2.2993e-06
