Typical Measured Spectrum of Semrock Di02-R532 Optical Filter	
742.88	0.937294715026983
742.963	0.935625177817617
743.046	0.936278070003682
743.129	0.936087259764918
743.212	0.935065716816964
743.294	0.935601552443036
743.377	0.936431770073777
743.46	0.936227153637031
743.543	0.93742781864272
743.626	0.939137897412951
743.708	0.938745235546825
743.791	0.938938326796421
743.874	0.939834888425029
743.957	0.940056828275627
744.04	0.939618654374421
744.122	0.939020025013859
744.205	0.939749121028145
744.288	0.939694623623044
744.371	0.937685632053645
744.454	0.936634645830557
744.536	0.935336195677056
744.619	0.933128350095263
744.702	0.932543803550513
744.785	0.933954951448097
744.868	0.936200501522607
744.95	0.936876247626819
745.033	0.937265016114909
745.116	0.937278876412253
745.199	0.9374422793222
745.282	0.93743134340046
745.364	0.938707071885353
745.447	0.938091198074322
745.53	0.937016757292229
745.613	0.93731773543353
745.695	0.940435459587602
745.778	0.945407500537153
745.861	0.945515258176043
745.944	0.943794761610379
746.027	0.94162394517345
746.109	0.940945667301961
746.192	0.941479489618493
746.275	0.94302686293572
746.358	0.943568261331082
746.44	0.943286543195762
746.523	0.943587329727626
746.606	0.945061765094394
746.689	0.944035080446019
746.772	0.94348133530954
746.854	0.943472142888455
746.937	0.94502940615007
747.02	0.946831024527204
747.103	0.948789838656192
747.185	0.949454586720457
747.268	0.94967058320912
747.351	0.949909071432909
747.434	0.950008273330112
747.516	0.948295645795021
747.599	0.94703223798427
747.682	0.946145915464668
747.765	0.946135793663784
747.847	0.946460465349227
747.93	0.946033172159706
748.013	0.944662633945488
748.096	0.942923217778646
748.178	0.94070107242751
748.261	0.938713352257705
748.344	0.939043893914602
748.427	0.938217325697872
748.509	0.938835443098044
748.592	0.938466233997358
748.675	0.941251133692467
748.758	0.943272656659614
748.84	0.942408685828796
748.923	0.940589291359812
749.006	0.941208821545598
749.089	0.94167278119014
749.171	0.941655292374317
749.254	0.942344221124633
749.337	0.942028413609162
749.42	0.941538658122165
749.502	0.942715274362997
749.585	0.944295018711192
749.668	0.945243300552395
749.751	0.945208158574931
749.833	0.942388865399502
749.916	0.938661700732202
749.999	0.936980585666648
750.081	0.937761441498846
750.164	0.940932100104953
750.247	0.941795588179616
750.33	0.941939500131205
750.412	0.941140054828534
750.495	0.940033826046274
750.578	0.940795453009108
750.66	0.941269818724825
750.743	0.943134121324729
750.826	0.943939891391747
750.909	0.941857878913912
750.991	0.941215972432802
751.074	0.942364488089868
751.157	0.943829205197794
751.24	0.943858614082849
751.322	0.943907681668762
751.405	0.943004177463367
751.488	0.940862042338331
751.57	0.940077020220135
751.653	0.940225639961559
751.736	0.938653701321
751.818	0.937523687714191
751.901	0.938651554017134
751.984	0.938881496374321
752.067	0.938709873002303
752.149	0.937731245329332
752.232	0.937195334083639
752.315	0.938125236180291
752.397	0.937192440817799
752.48	0.937073101714932
752.563	0.938355715569063
752.645	0.939257534395042
752.728	0.942060630447674
752.811	0.943486251774503
752.894	0.941354424713991
752.976	0.940236100354009
753.059	0.939163652847418
753.142	0.939453975768058
753.224	0.940675895384697
753.307	0.942599071837433
753.39	0.942636433602316
753.472	0.942689996487805
753.555	0.940613053983022
753.638	0.940645028088194
753.72	0.938365222976183
753.803	0.936394938983586
753.886	0.93786465564626
753.968	0.94019524795597
754.051	0.939436624656866
754.134	0.937091750661563
754.216	0.937668650717568
754.299	0.939374980043417
754.382	0.941519645273244
754.464	0.941486844403108
754.547	0.939952841260863
754.63	0.93951822804797
754.712	0.938868501565591
754.795	0.940740621506885
754.878	0.939405920938157
754.96	0.937599246565339
755.043	0.936122772012855
755.126	0.936801310138589
755.208	0.936781368021885
755.291	0.93683157817973
755.374	0.938075406332553
755.456	0.93705269812023
755.539	0.935874438950968
755.622	0.936264257860039
755.704	0.938410406082993
755.787	0.940192338438564
755.87	0.939897386438896
755.952	0.93763591551647
756.035	0.933723829004835
756.118	0.932713963222916
756.2	0.934053370799
756.283	0.934861266618395
756.366	0.934853090926216
756.448	0.936945818086103
756.531	0.937229833291875
756.614	0.936678104080156
756.696	0.937836714888327
756.779	0.93677094071206
756.862	0.935991958620344
756.944	0.935821236355417
757.027	0.936690289526494
757.109	0.936230240542875
757.192	0.935803230263245
757.275	0.937094799591491
757.357	0.939441321713599
757.44	0.94052963902351
757.523	0.940059026994243
757.605	0.937772035901657
757.688	0.936421932462684
757.77	0.935101527090636
757.853	0.935126968646693
757.936	0.937375198275606
758.018	0.939140897651126
758.101	0.939570036196029
758.184	0.941309110082621
758.266	0.942055092820047
758.349	0.940153303405789
758.432	0.937863468345424
758.514	0.936553301686209
758.597	0.938852072463605
758.679	0.938540873025608
758.762	0.936534436969637
758.845	0.936430430416
758.927	0.937139903062659
759.01	0.936080237158125
759.092	0.936754247028506
759.175	0.93828505930318
759.258	0.940002820139954
759.34	0.940835483657565
759.423	0.940400011538569
759.505	0.93925556674854
759.588	0.938389784930976
759.671	0.940553776486185
759.753	0.941686950578386
759.836	0.942025527271842
759.919	0.941423908331217
760.001	0.941006755630324
760.084	0.942236385224616
760.166	0.944197900178394
760.249	0.944366902653381
760.332	0.943138873278887
760.414	0.941942410525485
760.497	0.940964176311951
760.579	0.939382385837539
760.662	0.93827806048846
760.744	0.937451102842325
760.827	0.939451832201232
760.91	0.942315419213861
760.992	0.94320896841643
761.075	0.943113570217919
761.157	0.945450032383828
761.24	0.945681543040489
761.323	0.944974886393554
761.405	0.943707594998784
761.488	0.944616281476081
761.57	0.944149752708354
761.653	0.943918942330936
761.736	0.944189793857237
761.818	0.944321820859845
761.901	0.943631316391209
761.983	0.943929585786013
762.066	0.944186349650882
762.148	0.943087712692958
762.231	0.942791704726351
762.314	0.942291060868226
762.396	0.940188205569678
762.479	0.939795425751017
762.561	0.942198564887497
762.644	0.943524126382942
762.726	0.943704235193345
762.809	0.944399635371665
762.892	0.944230812581567
762.974	0.942648546482581
763.057	0.941228825638652
763.139	0.94241963969001
763.222	0.944275388500849
763.304	0.945235520291929
763.387	0.944482309917642
763.469	0.943111998607738
763.552	0.943654417279581
763.635	0.94619065625735
763.717	0.948558509823433
763.8	0.947655328311771
763.882	0.946409262237542
763.965	0.948343562747709
764.047	0.950180767062763
764.13	0.949955556765565
764.212	0.948307065226705
764.295	0.947284390748164
764.378	0.947822804605466
764.46	0.948144295692635
764.543	0.94725800729273
764.625	0.944541538778828
764.708	0.943021501265106
764.79	0.942700848067995
764.873	0.943264409689138
764.955	0.943208871940346
765.038	0.944436412179501
765.12	0.945340503289842
765.203	0.944392824249451
765.286	0.944934602416373
765.368	0.944553122937682
765.451	0.944337489333219
765.533	0.942414266317974
765.616	0.942883330351808
765.698	0.944505914140767
765.781	0.944282050166303
765.863	0.943143330551764
765.946	0.940984123615852
766.028	0.938515142300406
766.111	0.938418936925167
766.193	0.938911382289435
766.276	0.941552436660991
766.358	0.944102279727594
766.441	0.946058151250499
766.523	0.948099602068448
766.606	0.949057541724961
766.688	0.94937534899537
766.771	0.950091919960631
766.853	0.950494114265677
766.936	0.949240248000793
767.019	0.948717428725636
767.101	0.948425313171658
767.184	0.94621598063034
767.266	0.944828834906936
767.349	0.945169007921627
767.431	0.94630173400534
767.514	0.947070011474933
767.596	0.948179910424931
767.679	0.949313867059294
767.761	0.948767982516793
767.844	0.950282091844954
767.926	0.949931343912902
768.009	0.94690115854562
768.091	0.944228959983396
768.174	0.943447803260166
768.256	0.943687068185674
768.339	0.945358077763929
768.421	0.945978576659633
768.504	0.947219580526053
768.586	0.948297060312362
768.669	0.949673005888812
768.751	0.950088158881571
768.834	0.949185639379727
768.916	0.947134011469251
768.999	0.946734147213471
769.081	0.94737237019832
769.164	0.948251388094924
769.246	0.94888412159407
769.328	0.948096727170228
769.411	0.94665322385075
769.493	0.945311949736851
769.576	0.944933754282417
769.658	0.943407762217352
769.741	0.943897796865826
769.823	0.944669049134377
769.906	0.94794204112878
769.988	0.950086610810001
770.071	0.949952906747541
770.153	0.948881869730653
770.236	0.948392683765195
770.318	0.948523904876881
770.401	0.948706231720189
770.483	0.948281210269932
770.566	0.948309729731656
770.648	0.949792518147085
770.731	0.950387979720403
770.813	0.952414384294684
770.896	0.950199004373731
770.978	0.947345386376255
771.06	0.944698272518179
771.143	0.946337291735301
771.225	0.950014564476249
771.308	0.95106773735636
771.39	0.949334373950041
771.473	0.94782903900571
771.555	0.948433644976129
771.638	0.949409403364677
771.72	0.948921546953913
771.803	0.948439396057817
771.885	0.950463170626505
771.967	0.950962135460768
772.05	0.951692930606142
772.132	0.952193474011146
772.215	0.950725697175075
772.297	0.949533596503654
772.38	0.950223544182359
772.462	0.951173764529624
772.545	0.950289529922407
772.627	0.94815826366203
772.709	0.946235788302176
772.792	0.945327798840967
772.874	0.946117338570245
772.957	0.947425955235401
773.039	0.949250501666967
773.122	0.948081023512913
773.204	0.946082194976707
773.287	0.945793215778286
773.369	0.946240947091678
773.451	0.946887114216717
773.534	0.947343985478498
773.616	0.947533867153492
773.699	0.946438645601542
773.781	0.944966192622504
773.864	0.944731712013413
773.946	0.945633197044339
774.028	0.947540303349735
774.111	0.94890201319865
774.193	0.949361713625378
774.276	0.948700364735177
774.358	0.949118786782786
774.441	0.948586217073744
774.523	0.948572956554722
774.605	0.94795544880156
774.688	0.946745313449203
774.77	0.946738573928924
774.853	0.948713123947682
774.935	0.9506176892176
775.017	0.951748899590746
775.1	0.952171435881244
775.182	0.952549386163424
775.265	0.950698253076131
775.347	0.951022859283628
775.43	0.9515358269969
775.512	0.951102147339073
775.594	0.950262497651773
775.677	0.947129304162049
775.759	0.94520389558187
775.842	0.944410492860678
775.924	0.945235189521871
776.006	0.947616671206591
776.089	0.948357832939626
776.171	0.948605733508665
776.254	0.94725964852547
776.336	0.946299300753
776.418	0.947016467805691
776.501	0.947545328215312
776.583	0.94788885672229
776.666	0.947827937461685
776.748	0.947472989662874
776.83	0.945270595469366
776.913	0.945166045174362
776.995	0.947104497078704
777.077	0.949085144868876
777.16	0.950208102999425
777.242	0.949507570566178
777.325	0.948043016320171
777.407	0.947497965282833
777.489	0.947735548867991
777.572	0.948869407088715
777.654	0.947728323882911
777.737	0.947413336564003
777.819	0.946519907607014
777.901	0.947594212525224
777.984	0.949322425404198
778.066	0.950631902039533
778.148	0.951759579057601
778.231	0.95201792474708
778.313	0.951259615453336
778.396	0.948749477882975
778.478	0.946992916924477
778.56	0.945428831304053
778.643	0.945142784962669
778.725	0.944857799038918
778.807	0.946469241692149
778.89	0.948794113169862
778.972	0.95012901715391
779.054	0.951336755832837
779.137	0.949873039951867
779.219	0.947883856436554
779.302	0.946875410808709
779.384	0.947934829507857
779.466	0.948901514113944
779.549	0.948310430239876
779.631	0.945757214877834
779.713	0.943323187337346
779.796	0.944231950930668
779.878	0.944654527754227
779.96	0.943282328182619
780.043	0.942228490464633
780.125	0.942609727728152
780.207	0.942555796250878
780.29	0.94191150362404
780.372	0.940366360648015
780.454	0.939511233776074
780.537	0.939743083945691
780.619	0.940879463343157
780.701	0.944215894168478
780.784	0.945041822685749
780.866	0.946065031351913
780.948	0.94480455809815
781.031	0.94329086410525
781.113	0.944461332355673
781.196	0.946323431062596
781.278	0.946577061371759
781.36	0.945444618984086
781.443	0.947219215038275
781.525	0.948084210553452
781.607	0.947519665165046
781.689	0.946871639388174
781.772	0.947304856011722
781.854	0.948409380243693
781.936	0.948391531049433
782.019	0.94850632151842
782.101	0.947890107471989
782.183	0.945694790226431
782.266	0.943050612726114
782.348	0.9432672687511
782.43	0.944199843988773
782.513	0.94668172461982
782.595	0.94640412474214
782.677	0.946238947841313
782.76	0.943819036009475
782.842	0.941800696031761
782.924	0.941566265932174
783.007	0.939834586295289
783.089	0.940141708506231
783.171	0.940221615605241
783.254	0.940335730652129
783.336	0.942523846526089
783.418	0.94411395704017
783.5	0.945887301498471
783.583	0.947231040491611
783.665	0.947889924624178
783.747	0.949259620609277
783.83	0.948938238501171
783.912	0.946616171043755
783.994	0.946666228177117
784.077	0.943699486337874
784.159	0.941296843999011
784.241	0.939576693413688
784.323	0.940280258260569
784.406	0.941432549906678
784.488	0.943300561084525
784.57	0.94659243436756
784.653	0.946294042424826
784.735	0.945413072875653
784.817	0.944658648528646
784.9	0.946263596227279
784.982	0.948180567936751
785.064	0.950527818653913
785.146	0.952257722019115
785.229	0.950711342302629
785.311	0.949267153994462
785.393	0.951713732021939
785.476	0.952414034759174
785.558	0.952429468738878
785.64	0.950278053976529
785.722	0.95101830660374
785.805	0.951375585872376
785.887	0.951907716538153
785.969	0.952972837892655
786.051	0.95246128876532
786.134	0.952763676447689
786.216	0.952226795718345
786.298	0.95259122613234
786.381	0.952316838198573
786.463	0.952074671233835
786.545	0.950949435014755
786.627	0.948445375762441
786.71	0.946882356319644
786.792	0.945305492069023
786.874	0.944664797733112
786.956	0.944630514016297
787.039	0.943758198880506
787.121	0.944210063734124
787.203	0.944168817475279
787.285	0.944221501421882
787.368	0.945922959135399
787.45	0.94661694592483
787.532	0.944289030551093
787.614	0.944700759338191
787.697	0.944270414705946
787.779	0.944779784797204
787.861	0.946585566033705
787.943	0.947524275202001
788.026	0.947869741119148
788.108	0.94878633033675
788.19	0.949936706370668
788.272	0.949089229166443
788.355	0.948621887912768
788.437	0.948738351591521
788.519	0.947168395551523
788.601	0.94344670402153
788.684	0.943617429740296
788.766	0.945993018428734
788.848	0.949146855442971
788.93	0.950393606278015
789.013	0.950367253287993
789.095	0.948978185963485
789.177	0.947477185235322
789.259	0.947833326853906
789.342	0.950259346488929
789.424	0.949655379136159
789.506	0.950736563747276
789.588	0.954316794993229
789.671	0.956806650615759
789.753	0.956961660935734
789.835	0.956906011678678
789.917	0.954606506150294
789.999	0.954339245762639
790.082	0.953414421006394
790.164	0.951769513662379
790.246	0.951177293822024
790.328	0.950604655052775
790.411	0.950279500997257
790.493	0.952028957881274
790.575	0.952562838406948
790.657	0.952446176392662
790.739	0.952471732084533
790.822	0.950505179633121
790.904	0.9492419032167
790.986	0.949571081876187
791.068	0.949213662307613
791.15	0.95012569414464
791.233	0.950438003157452
791.315	0.951001492884641
791.397	0.954350798262361
791.479	0.955947135550109
791.561	0.954454173953398
791.644	0.953293083290357
791.726	0.951687283504093
791.808	0.950269183917966
791.89	0.950764565275379
791.972	0.951483001661732
792.055	0.950679091168185
792.137	0.947300199244057
792.219	0.94468348248745
792.301	0.94468525346896
792.383	0.947442551417299
792.466	0.951554386419587
792.548	0.953518581064787
792.63	0.951676387862723
792.712	0.950313876380617
792.794	0.94988911762529
792.877	0.951081152734629
792.959	0.953195727057201
793.041	0.955320865518584
793.123	0.955161766718456
793.205	0.953303131610826
793.288	0.952189490914999
793.37	0.954091729581124
793.452	0.956855117012567
793.534	0.955943230283308
793.616	0.954089951570887
793.698	0.951728791805377
793.781	0.949100911510411
793.863	0.948359104095314
793.945	0.951581148670412
794.027	0.956770699420691
794.109	0.956724873730093
794.191	0.955480191371041
794.274	0.95219535986884
794.356	0.951703034093349
794.438	0.948544350410337
794.52	0.946774552612633
794.602	0.946573975320671
794.684	0.947961741972905
794.767	0.949893663170142
794.849	0.953332437513127
794.931	0.955062106061774
795	0.953630600765897
795.068	0.953932600278803
795.151	0.952905820588578
795.233	0.948952887762673
795.316	0.945909698351396
795.399	0.943520532365068
795.481	0.942102462947024
795.564	0.941997471500588
795.646	0.94296440015281
795.729	0.943373053064975
795.811	0.942586454216528
795.894	0.944107229649534
795.977	0.945147852124811
796.059	0.946391070560974
796.142	0.947868144560544
796.224	0.947759946439529
796.307	0.948081896898205
796.389	0.947058995602694
796.472	0.947547946328981
796.555	0.948434566740455
796.637	0.945030999632841
796.72	0.942319838570554
796.802	0.940130013011185
796.885	0.93995013352417
796.967	0.940415774522669
797.05	0.939554954390421
797.133	0.939476536551881
797.215	0.939831321367293
797.298	0.940690272584981
797.38	0.941326624303046
797.463	0.942714512254999
797.545	0.942612703736459
797.628	0.942088443194464
797.71	0.941810444764594
797.793	0.941438717485791
797.876	0.939832518142273
797.958	0.939307405745625
798.041	0.938450616987447
798.123	0.937406685045523
798.206	0.936275296655764
798.288	0.937047063833163
798.371	0.936936357732544
798.453	0.935627812409558
798.536	0.934390610587627
798.618	0.933542111962812
798.701	0.932785934239448
798.784	0.93397551837328
798.866	0.933394627420832
798.949	0.935048635705472
799.031	0.937188813614004
799.114	0.937272149742959
799.196	0.935683012896148
799.279	0.935483018452926
799.361	0.935614462163481
799.444	0.934578815665671
799.526	0.934542917786969
799.609	0.93515368895384
799.691	0.93545347091791
799.774	0.936064371806783
799.856	0.935814476408282
799.939	0.938148755182887
800.021	0.942185787759627
800.104	0.943398583095625
800.187	0.942865755953176
800.269	0.940311698287677
800.352	0.937739436905281
800.434	0.93574586690546
800.517	0.936474351906634
800.599	0.936637845734813
800.682	0.938007013696229
800.764	0.938011924914399
800.847	0.936606999194061
800.929	0.936322589208478
801.012	0.937096115407952
801.094	0.937655714431687
801.177	0.937454763945391
801.259	0.938694856882121
801.342	0.93939655431404
801.424	0.938633481682199
801.507	0.936648468043836
801.589	0.934991098032035
801.672	0.93541347726333
801.754	0.934229962787538
801.837	0.933502613276519
801.919	0.934770234390597
802.002	0.935613724341641
802.084	0.936085408558513
802.167	0.935848754428348
802.249	0.934791004652799
802.332	0.932462238997249
802.414	0.933330273926073
802.497	0.934981784843179
802.579	0.936950570304559
802.662	0.940819434839657
802.744	0.941217405010274
802.827	0.941250646670286
802.909	0.940018583632367
802.992	0.936358838657177
803.074	0.938176437985762
803.157	0.939709678142264
803.239	0.939538868946357
803.322	0.939713376257907
803.404	0.940338226066235
803.487	0.941978763921396
803.569	0.942646841412932
803.651	0.942312972250885
803.734	0.944039506383363
803.816	0.944492586264232
803.899	0.943457320590124
803.981	0.941021677397137
804.064	0.939800734950887
804.146	0.940294560376433
804.229	0.941242819979499
804.311	0.942057945762543
804.394	0.942585176526673
804.476	0.943014056124874
804.559	0.9416223214242
804.641	0.940208315717873
804.724	0.941744557343327
804.806	0.942405506491621
804.889	0.944191432108541
804.971	0.944947681260161
805.053	0.946571234796021
805.136	0.948845713179453
805.218	0.948864212901171
805.301	0.950055524277956
805.383	0.948820108900805
805.466	0.946345067990671
805.548	0.94550596454921
805.631	0.945888852002095
805.713	0.946345295673411
805.796	0.945738910761809
805.878	0.944576841229136
805.96	0.946579390288161
806.043	0.94834437844625
806.125	0.949746680696909
806.208	0.948876460975263
806.29	0.949673907967319
806.373	0.948414031923565
806.455	0.94971387091291
806.538	0.951673605330353
806.62	0.95131029269122
806.702	0.952012678454734
806.785	0.951791416017662
806.867	0.95198999473966
806.95	0.95240162768773
807.032	0.95245388611787
807.115	0.951725711732391
807.197	0.95289383146338
807.279	0.953189254762883
807.362	0.954733673312097
807.444	0.956015472473123
807.527	0.955225252747125
807.609	0.955379665269175
807.692	0.955005517787957
807.774	0.951313017421884
807.856	0.947987621209333
807.939	0.94797473024887
808.021	0.948783429493305
808.104	0.950241349090857
808.186	0.952619632989922
808.269	0.95347763036853
808.351	0.95517046078915
808.433	0.955391934060362
808.516	0.954011615006159
808.598	0.952403235124661
808.681	0.951695063413839
808.763	0.951496193548725
808.845	0.953549389067194
808.928	0.955422790842347
809.01	0.95694090604213
809.093	0.959736692932997
809.175	0.957432279233496
809.258	0.957246686879775
809.34	0.956570112554534
809.422	0.957230658467835
809.505	0.956293221111999
809.587	0.95346814678541
809.67	0.952111144168637
809.752	0.951834562323922
809.834	0.953520595295821
809.917	0.955382171845768
809.999	0.955770963640461
810.082	0.95636152223131
810.164	0.954936275939499
810.246	0.953390623326601
810.329	0.952254996624439
810.411	0.953547674508679
810.494	0.956237951871904
810.576	0.957493594270486
810.658	0.955380388774166
810.741	0.956858611926458
810.823	0.958847609074188
810.905	0.960874000090915
810.988	0.962566388782732
811.07	0.961768826254069
811.153	0.960490490031032
811.235	0.958236701775799
811.317	0.957137425519785
811.4	0.956918841595851
811.482	0.956711746520674
811.565	0.957095966156585
811.647	0.956134474261777
811.729	0.956626196617494
811.812	0.955493850064296
811.894	0.953556807708723
811.976	0.951480738014024
812.059	0.95106350574984
812.141	0.952553039354608
812.224	0.952088600661662
812.306	0.952533102880263
812.388	0.950817276088743
812.471	0.950909479265843
812.553	0.951383465202382
812.635	0.953137356784173
812.718	0.953344495703976
812.8	0.952937121266794
812.882	0.951776914997116
812.965	0.949576123526404
813.047	0.948236117557792
813.13	0.947601593701724
813.212	0.9482888952948
813.294	0.950930765984732
813.377	0.953555631378395
813.459	0.953880113660416
813.541	0.953507905331903
813.624	0.950596714426613
813.706	0.950833488586055
813.788	0.951595924194161
813.871	0.952017888935417
813.953	0.951690799378518
814.035	0.950149575081971
814.118	0.948321732716119
814.2	0.947712377485665
814.282	0.946450521341727
814.365	0.947005223359128
814.447	0.946084083484653
814.529	0.946599539961409
814.612	0.947657910650141
814.694	0.948939112996998
814.776	0.950373849104685
814.859	0.949302338331815
814.941	0.94731577834913
815.023	0.944342660623741
815.106	0.944500731116519
815.188	0.944285856138238
815.27	0.944087831918348
815.353	0.942511575414583
815.435	0.940519366787589
815.517	0.940854081942861
815.6	0.941662026527573
815.682	0.94449950756445
815.764	0.946108020578296
815.847	0.943668111107126
815.929	0.943854169999902
816.011	0.945267657852754
816.094	0.945595146315805
816.176	0.945627987321746
816.258	0.947419128429807
816.341	0.948466555653177
816.423	0.947420240677536
816.505	0.946733710245153
816.588	0.944881309393599
816.67	0.94253661644977
816.752	0.939032160410362
816.835	0.936705723840056
816.917	0.937359640751924
816.999	0.938229048982236
817.082	0.941529248588231
817.164	0.941166098252224
817.246	0.940511611097224
817.328	0.942350577770274
817.411	0.943114365708047
817.493	0.943573309597705
817.575	0.942393230253125
817.658	0.94362342358199
817.74	0.943087192711164
817.822	0.940601797890412
817.905	0.94104843336409
817.987	0.941236795358716
818.069	0.940893984645207
818.151	0.94268946308318
818.234	0.944702981879671
818.316	0.945338119521908
818.398	0.944665063189755
818.481	0.945053157163851
818.563	0.943645672499357
818.645	0.941690936606336
818.728	0.939638221511156
818.81	0.939153172690225
818.892	0.939963627559061
818.974	0.939850841683126
819.057	0.938665923599
819.139	0.937547989644617
819.221	0.938167246835187
819.304	0.936900538818676
819.386	0.936350978187345
819.468	0.934539608283453
819.55	0.931375727022491
819.633	0.932819124575111
819.715	0.936555525212269
819.797	0.938827365025762
819.879	0.940324613969606
819.962	0.937958194269535
820.044	0.938123796442351
820.126	0.937992877613454
820.209	0.938091104241908
820.291	0.938669376021496
820.373	0.940280591183373
820.455	0.942894279991573
820.538	0.943339654787017
820.62	0.944338945951165
820.702	0.945370359477961
820.784	0.945498400309776
820.867	0.94562015707569
820.949	0.944261141760991
821.031	0.9437020620359
821.113	0.94444835435613
821.196	0.943328408771978
821.278	0.941090185631092
821.36	0.941233734387908
821.442	0.942283522630939
821.525	0.944953036091041
821.607	0.947365721031305
821.689	0.94544809449723
821.771	0.947381184551788
821.854	0.94685780873742
821.936	0.94722314568814
822.018	0.94708270112108
822.1	0.945977764675044
822.183	0.943751697147565
822.265	0.93890846780994
822.347	0.937962358153524
822.429	0.938518726450316
822.512	0.943539832007667
822.594	0.94859796022176
822.676	0.950759272946959
822.758	0.948732737627088
822.841	0.946224016785148
822.923	0.946926470707347
823.005	0.94634087384351
823.087	0.945376715419827
823.17	0.945527348367722
823.252	0.943636828943915
823.334	0.941715866095057
823.416	0.943177482549766
823.498	0.94527966253582
823.581	0.945303504347175
823.663	0.944835358993603
823.745	0.945836557103931
823.827	0.946729621376404
823.91	0.947613243504597
823.992	0.948996775368911
824.074	0.948387155250789
824.156	0.947274367560407
824.238	0.946450557002151
824.321	0.945638662808488
824.403	0.946319673094589
824.485	0.945091638771821
824.567	0.943670832914742
824.65	0.94581224722823
824.732	0.946459103471269
824.814	0.947067544273757
824.896	0.948799702942039
824.978	0.948545317994004
825.061	0.948934015918034
825.143	0.949578337207014
825.225	0.950382428489965
825.307	0.952694096514492
825.389	0.954296774142956
825.472	0.953810319635747
825.554	0.952958664282396
825.636	0.953643637911613
825.718	0.954387701594224
825.8	0.956138353658101
825.883	0.95540231033423
825.965	0.954248279559026
826.047	0.953553899021788
826.129	0.954247804523999
826.211	0.95340572342694
826.294	0.955256751952304
826.376	0.956531435820772
826.458	0.959081105065959
826.54	0.95821852878227
826.622	0.958887706064146
826.705	0.957023939273456
826.787	0.955246130669516
826.869	0.953742735174895
826.951	0.953465249138719
827.033	0.952701900038101
827.116	0.953181216514373
827.198	0.952794060278974
827.28	0.95341127314276
827.362	0.954708898763724
827.444	0.95574243405497
827.526	0.956166300619178
827.609	0.954965970484266
827.691	0.955556374384738
827.773	0.955980297343483
827.855	0.958940279656528
827.937	0.958028038096424
828.019	0.952916983817606
828.102	0.949560354031759
828.184	0.951080448388614
828.266	0.95400552176074
828.348	0.954750611904881
828.43	0.953561292566082
828.512	0.951326344143667
828.595	0.95095116166294
828.677	0.950414433232384
828.759	0.94805036122799
828.841	0.948145610331048
828.923	0.949079922659769
829.005	0.947358870437346
829.088	0.945344087002522
829.17	0.945835017866414
829.252	0.947702556774421
829.334	0.949721513518757
829.416	0.950346707648402
829.498	0.950519097642206
829.581	0.951767447345928
829.663	0.953486195672738
829.745	0.95522412908118
829.827	0.956736563301993
829.909	0.955282615107786
829.991	0.954497873143468
830.073	0.954217331157044
830.156	0.953193357121822
830.238	0.952060663473003
830.32	0.952296462907966
830.402	0.951503892612228
830.484	0.950913036924942
830.566	0.9494592696635
830.648	0.948736567185954
830.731	0.950704535092056
830.813	0.951461166079734
830.895	0.951171760853816
830.977	0.949233894281976
831.059	0.947180718456323
831.141	0.946925762164253
831.223	0.948874716455188
831.305	0.951839357455053
831.388	0.952611514188287
831.47	0.95213154716212
831.552	0.950850792427055
831.634	0.952222517796445
831.716	0.950791971490218
831.798	0.950951095384182
831.88	0.948715483090925
831.962	0.947232611248134
832.045	0.944333312416434
832.127	0.943906385069171
832.209	0.944046852379891
832.291	0.945487423137127
832.373	0.946529963543346
832.455	0.947882159901672
832.537	0.945881508131289
832.619	0.944496180674635
832.702	0.94279209731804
832.784	0.942778444899492
832.866	0.944086078570818
832.948	0.946302046980362
833.03	0.94679012128744
833.112	0.945755605313631
833.194	0.94274163562805
833.276	0.939409571035938
833.358	0.939314885267218
833.441	0.936774883407983
833.523	0.937772986917586
833.605	0.939647219724505
833.687	0.942483042386922
833.769	0.943581890802268
833.851	0.945266488683715
833.933	0.945436867766565
834.015	0.945103359374703
834.097	0.947056533399569
834.179	0.946816670956689
834.261	0.943387979311607
834.344	0.93909926494915
834.426	0.937153717826484
834.508	0.938645628237854
834.59	0.940959360752547
834.672	0.94464778362283
834.754	0.945239841254718
834.836	0.946246660676173
834.918	0.945849263218899
835	0.94671364653525
835.082	0.947755889466241
835.164	0.946044510421276
835.247	0.940366523612197
835.329	0.93654707397997
835.411	0.934357741558855
835.493	0.931260288863233
835.575	0.931244804293887
835.657	0.932013126705739
835.739	0.933888332944993
835.821	0.936531095393984
835.903	0.937548430806444
835.985	0.936526216325067
836.067	0.933711869699775
836.149	0.931943913832895
836.231	0.932896988924946
836.313	0.934158070337411
836.396	0.934798040730588
836.478	0.937184951517109
836.56	0.937318192330769
836.642	0.934973261366532
836.724	0.933988548304896
836.806	0.932799273144345
836.888	0.932304942166419
836.97	0.932841312624531
837.052	0.932864800714015
837.134	0.934458181341271
837.216	0.933585828468262
837.298	0.932467328686511
837.38	0.931275708383532
837.462	0.929284364622401
837.544	0.928529307350216
837.626	0.927236712054088
837.708	0.927383047365231
837.791	0.928795398097832
837.873	0.930858011166374
837.955	0.933327688701507
838.037	0.935836306254781
838.119	0.934554251985829
838.201	0.9308180658308
838.283	0.929266174204682
838.365	0.926291204951196
838.447	0.927049729407633
838.529	0.927249464801561
838.611	0.92896135185531
838.693	0.929616280965573
