Typical Measured Spectrum of Semrock FF01-747/33 Optical Filter	
746.4	0.99727
746.6	0.9965
746.8	0.9954
747.0	0.99414
747.2	0.99225
747.4	0.98985
747.6	0.98807
747.8	0.98595
748.0	0.98387
748.2	0.98186
748.4	0.98006
748.6	0.9787
748.8	0.97771
749.0	0.97718
749.2	0.97673
749.4	0.97701
749.6	0.9773
749.8	0.97795
750.0	0.97906
750.2	0.9809
750.4	0.98317
750.6	0.98462
750.8	0.98682
751.0	0.98932
751.2	0.99055
751.4	0.99225
751.6	0.99452
751.8	0.9946
752.0	0.99563
752.2	0.99639
752.4	0.99611
752.6	0.99571
752.8	0.99545
753.0	0.99526
753.2	0.9934
753.4	0.9924
753.6	0.99137
753.8	0.98946
754.0	0.98868
754.2	0.9871
754.4	0.9865
754.6	0.9852
754.8	0.98461
755.0	0.98466
755.2	0.98481
755.4	0.98508
755.6	0.98592
755.8	0.98629
756.0	0.98709
756.2	0.98749
756.4	0.9891
756.6	0.98987
756.8	0.99113
757.0	0.99185
757.2	0.99284
757.4	0.99315
757.6	0.99357
757.8	0.99333
758.0	0.99355
758.2	0.99345
758.4	0.99333
758.6	0.99312
758.8	0.99319
759.0	0.99249
759.2	0.99248
759.4	0.99198
759.6	0.99215
759.8	0.99219
760.0	0.99217
760.2	0.99192
760.4	0.99171
760.6	0.99118
760.8	0.99135
761.0	0.99151
761.2	0.99062
761.4	0.99008
761.6	0.9896
761.8	0.98818
762.0	0.98709
762.2	0.98617
762.4	0.98425
762.6	0.98419
762.8	0.98283
763.0	0.98241
763.2	0.98254
763.4	0.98246
763.6	0.98237
763.8	0.98323
764.0	0.98354
764.2	0.98518
764.4	0.9848
764.6	0.98614
764.8	0.98602
765.0	0.98539
765.2	0.98517
765.4	0.98447
765.6	0.9836
765.8	0.98299
766.0	0.98304
766.2	0.98316
766.4	0.98291
766.6	0.98386
766.8	0.98577
767.0	0.98678
767.2	0.98743
767.4	0.9865
767.6	0.98533
767.8	0.98384
768.0	0.98228
768.2	0.98301
768.4	0.985
768.6	0.98341
768.8	0.96196
769.0	0.89427
769.2	0.74892
769.4	0.61065
769.6	0.40329
769.8	0.24017
770.0	0.1355
770.2	0.07589
770.4	0.04312
770.6	0.02522
770.8	0.01452
771.0	0.00876
771.2	0.00539
771.4	0.00342
771.6	0.00223
771.8	0.00144
772.0	9.2306e-04
772.2	5.9433e-04
772.4	3.9927e-04
772.6	2.7583e-04
772.8	1.9262e-04
773.0	1.3552e-04
773.2	9.7488e-05
773.4	6.5095e-05
773.6	4.7982e-05
773.8	3.3547e-05
774.0	2.5549e-05
774.2	1.8703e-05
774.4	1.3458e-05
774.6	1.0446e-05
774.8	7.9803e-06
775.0	5.7531e-06
775.2	4.4045e-06
775.4	3.5894e-06
775.6	2.7873e-06
775.8	2.022e-06
776.0	1.4653e-06
776.2	1.7433e-06
776.4	1.0785e-06
776.6	7.5996e-07
776.8	2.7861e-07
777.0	4.8358e-07
777.2	4.009e-07
777.4	3.2855e-07
777.6	3.6846e-07
777.8	2.7553e-07
778.0	2.5567e-07
778.2	7.3913e-08
778.4	2.8683e-07
778.6	2.1965e-07
778.8	1.6447e-07
779.0	2.8165e-07
779.2	1.7999e-07
779.4	9.014e-08
779.6	1.6867e-07
779.8	9.1064e-08
780.0	7.549e-08
780.2	7.5601e-08
780.4	7.5328e-08
780.6	7.5355e-08
780.8	7.5351e-08
781.0	2.5717e-07
781.2	7.6291e-08
781.4	2.2815e-07
781.6	1.2885e-07
781.8	1.1002e-07
782.0	1.4352e-07
782.2	1.4165e-07
782.4	1.1366e-07
782.6	7.7076e-08
782.8	7.7172e-08
783.0	8.2552e-08
783.2	2.3167e-07
783.4	7.774e-08
783.6	8.3486e-08
783.8	9.5653e-08
784.0	1.0959e-07
784.2	1.2557e-07
784.4	1.4387e-07
784.6	1.6483e-07
784.8	1.8886e-07
785.0	1.9878e-07
785.2	1.9625e-07
785.4	1.9375e-07
785.6	1.9129e-07
785.8	1.8886e-07
786.0	1.8645e-07
786.2	1.8408e-07
786.4	1.8174e-07
786.6	1.7943e-07
786.8	1.7715e-07
787.0	1.7489e-07
787.2	1.7267e-07
787.4	1.7047e-07
787.6	1.683e-07
787.8	1.6616e-07
788.0	1.6405e-07
788.2	1.6196e-07
788.4	1.599e-07
788.6	1.5787e-07
788.8	1.5586e-07
789.0	1.5388e-07
789.2	1.5192e-07
789.4	1.4952e-07
789.6	1.4714e-07
789.8	1.4481e-07
790.0	1.4251e-07
790.2	1.4025e-07
790.4	1.3802e-07
790.6	1.3583e-07
790.8	1.3368e-07
791.0	1.3156e-07
791.2	1.2947e-07
791.4	1.2741e-07
791.6	1.2539e-07
791.8	1.234e-07
792.0	1.2144e-07
792.2	1.1952e-07
792.4	1.1762e-07
792.6	1.1575e-07
792.8	1.1392e-07
793.0	1.1211e-07
793.2	1.1033e-07
793.4	1.0858e-07
793.6	1.0933e-07
793.8	1.1377e-07
794.0	1.1839e-07
794.2	1.232e-07
794.4	1.2821e-07
794.6	1.3342e-07
794.8	1.3884e-07
795.0	1.4448e-07
795.2	1.5035e-07
795.4	1.5646e-07
795.6	1.6281e-07
795.8	1.6943e-07
796.0	1.7631e-07
796.2	1.8348e-07
796.4	1.9093e-07
796.6	1.9124e-07
796.8	1.9001e-07
797.0	1.8878e-07
797.2	1.8756e-07
797.4	1.8635e-07
797.6	1.8515e-07
797.8	1.8396e-07
798.0	1.8277e-07
798.2	1.8159e-07
798.4	1.8042e-07
798.6	1.7926e-07
798.8	1.781e-07
799.0	1.7695e-07
799.2	1.7581e-07
799.4	1.7468e-07
799.6	1.7355e-07
799.8	1.7243e-07
800.0	1.7143e-07
800.2	1.7053e-07
800.4	1.6964e-07
800.6	1.6875e-07
800.8	1.6787e-07
801.0	1.6699e-07
801.2	1.6612e-07
801.4	1.6525e-07
801.6	1.6438e-07
801.8	1.6352e-07
802.0	1.6267e-07
802.2	1.6182e-07
802.4	1.6097e-07
802.6	1.6013e-07
802.8	1.5929e-07
803.0	1.5846e-07
803.2	1.5763e-07
803.4	1.5681e-07
803.6	1.5599e-07
803.8	1.5517e-07
804.0	1.5436e-07
804.2	1.5355e-07
804.4	1.5275e-07
804.6	1.5195e-07
804.8	1.5117e-07
805.0	1.5114e-07
805.2	1.5111e-07
805.4	1.5107e-07
805.6	1.5104e-07
805.8	1.5101e-07
806.0	1.5097e-07
806.2	1.5094e-07
806.4	1.5091e-07
806.6	1.5088e-07
806.8	1.5084e-07
807.0	1.5081e-07
807.2	1.5078e-07
807.4	1.5074e-07
807.6	1.5071e-07
807.8	1.5068e-07
808.0	1.5064e-07
808.2	1.5061e-07
808.4	1.5058e-07
808.6	1.5055e-07
808.8	1.5051e-07
809.0	1.5048e-07
809.2	1.5045e-07
809.4	1.5041e-07
809.6	1.5038e-07
809.8	1.5008e-07
810.0	1.4955e-07
810.2	1.4901e-07
810.4	1.4848e-07
810.6	1.4794e-07
810.8	1.4741e-07
811.0	1.4689e-07
811.2	1.4636e-07
811.4	1.4583e-07
811.6	1.4531e-07
811.8	1.4479e-07
812.0	1.4427e-07
812.2	1.4376e-07
812.4	1.4324e-07
812.6	1.4273e-07
812.8	1.4222e-07
813.0	1.4171e-07
813.2	1.412e-07
813.4	1.4069e-07
813.6	1.4019e-07
813.8	1.3969e-07
814.0	1.3919e-07
814.2	1.3869e-07
814.4	1.3819e-07
814.6	1.3776e-07
814.8	1.3912e-07
815.0	1.405e-07
815.2	1.419e-07
815.4	1.433e-07
815.6	1.4472e-07
815.8	1.4616e-07
816.0	1.476e-07
816.2	1.4907e-07
816.4	1.5054e-07
816.6	1.5203e-07
816.8	1.5354e-07
817.0	1.5506e-07
817.2	1.566e-07
817.4	1.5815e-07
817.6	1.5972e-07
817.8	1.613e-07
818.0	1.629e-07
818.2	1.6451e-07
818.4	1.6614e-07
818.6	1.6779e-07
818.8	1.6945e-07
819.0	1.7113e-07
819.2	1.7283e-07
819.4	1.7454e-07
819.6	1.7614e-07
819.8	1.7766e-07
820.0	1.7918e-07
820.2	1.8072e-07
820.4	1.8228e-07
820.6	1.8384e-07
820.8	1.8542e-07
821.0	1.8702e-07
821.2	1.8862e-07
821.4	1.9024e-07
821.6	1.9188e-07
821.8	1.9353e-07
822.0	1.9519e-07
822.2	1.9687e-07
822.4	1.9856e-07
822.6	2.0027e-07
822.8	2.0199e-07
823.0	2.0372e-07
823.2	2.0547e-07
823.4	2.0724e-07
823.6	2.0902e-07
823.8	2.1082e-07
824.0	2.1263e-07
824.2	2.1446e-07
824.4	2.1628e-07
824.6	2.1734e-07
824.8	2.1841e-07
825.0	2.1949e-07
825.2	2.2057e-07
825.4	2.2166e-07
825.6	2.2275e-07
825.8	2.2384e-07
826.0	2.2495e-07
826.2	2.2605e-07
826.4	2.2717e-07
826.6	2.2829e-07
826.8	2.2941e-07
827.0	2.3054e-07
827.2	2.3167e-07
827.4	2.3282e-07
827.6	2.3396e-07
827.8	2.3511e-07
828.0	2.3627e-07
828.2	2.3743e-07
828.4	2.386e-07
828.6	2.3978e-07
828.8	2.4096e-07
829.0	2.4215e-07
829.2	2.4334e-07
829.4	2.4409e-07
829.6	2.4441e-07
829.8	2.4473e-07
830.0	2.4504e-07
830.2	2.4536e-07
830.4	2.4568e-07
830.6	2.46e-07
830.8	2.4632e-07
831.0	2.4664e-07
831.2	2.4697e-07
831.4	2.4729e-07
831.6	2.4761e-07
831.8	2.4793e-07
832.0	2.4825e-07
832.2	2.4858e-07
832.4	2.489e-07
832.6	2.4922e-07
832.8	2.4955e-07
833.0	2.4987e-07
833.2	2.502e-07
833.4	2.5052e-07
833.6	2.5085e-07
833.8	2.5118e-07
834.0	2.515e-07
834.2	2.5183e-07
834.4	2.5203e-07
834.6	2.5223e-07
834.8	2.5242e-07
835.0	2.5262e-07
835.2	2.5282e-07
835.4	2.5302e-07
835.6	2.5322e-07
835.8	2.5342e-07
836.0	2.5361e-07
836.2	2.5381e-07
836.4	2.5401e-07
836.6	2.5421e-07
836.8	2.5441e-07
837.0	2.5461e-07
837.2	2.5481e-07
837.4	2.5501e-07
837.6	2.5521e-07
837.8	2.5541e-07
838.0	2.5561e-07
838.2	2.5517e-07
838.4	2.538e-07
838.6	2.5244e-07
838.8	2.5109e-07
839.0	2.4975e-07
839.2	2.4841e-07
839.4	2.4708e-07
839.6	2.4575e-07
839.8	2.4444e-07
840.0	2.4313e-07
840.2	2.4183e-07
840.4	2.4053e-07
840.6	2.3924e-07
840.8	2.3796e-07
841.0	2.3669e-07
841.2	2.3542e-07
841.4	2.3416e-07
841.6	2.3255e-07
841.8	2.2912e-07
842.0	2.2573e-07
842.2	2.224e-07
842.4	2.1911e-07
842.6	2.1588e-07
842.8	2.1269e-07
843.0	2.0955e-07
843.2	2.0645e-07
843.4	2.034e-07
843.6	2.004e-07
843.8	1.9744e-07
844.0	1.9452e-07
844.2	2.1277e-07
844.4	2.3928e-07
844.6	2.691e-07
844.8	3.0263e-07
845.0	3.4034e-07
845.2	3.8276e-07
845.4	4.3045e-07
845.6	4.841e-07
845.8	5.4442e-07
846.0	6.1226e-07
846.2	6.8856e-07
846.4	7.7437e-07
846.6	8.7087e-07
846.8	9.7939e-07
847.0	9.8668e-07
847.2	9.8194e-07
847.4	9.7723e-07
847.6	9.7254e-07
847.8	9.6787e-07
848.0	9.6323e-07
848.2	9.5413e-07
848.4	9.3638e-07
848.6	9.1897e-07
848.8	9.0187e-07
849.0	8.851e-07
849.2	8.6864e-07
849.4	8.5248e-07
849.6	8.4431e-07
849.8	8.3844e-07
850.0	8.3261e-07
850.2	8.2682e-07
850.4	8.2108e-07
850.6	8.1537e-07
850.8	8.1217e-07
851.0	8.1776e-07
851.2	8.234e-07
851.4	8.2907e-07
851.6	8.3478e-07
851.8	8.4053e-07
852.0	8.4632e-07
852.2	8.3259e-07
852.4	8.0934e-07
852.6	7.8674e-07
852.8	7.6477e-07
853.0	7.4342e-07
853.2	7.2266e-07
853.4	7.0368e-07
853.6	6.9523e-07
853.8	6.8688e-07
854.0	6.7864e-07
854.2	6.7049e-07
854.4	6.6243e-07
854.6	6.5448e-07
854.8	6.545e-07
855.0	6.6103e-07
855.2	6.6764e-07
855.4	6.7431e-07
855.6	6.8104e-07
855.8	6.8784e-07
856.0	6.9471e-07
856.2	6.7436e-07
856.4	6.5447e-07
856.6	6.3517e-07
856.8	6.1644e-07
857.0	5.9826e-07
857.2	5.8062e-07
857.4	5.7678e-07
857.6	5.9023e-07
857.8	6.0398e-07
858.0	6.1806e-07
858.2	6.3247e-07
858.4	6.4721e-07
858.6	6.623e-07
858.8	6.5659e-07
859.0	6.4839e-07
859.2	6.403e-07
859.4	6.323e-07
859.6	6.244e-07
859.8	6.166e-07
860.0	6.028e-07
860.2	5.7791e-07
860.4	5.5404e-07
860.6	5.3116e-07
860.8	5.0922e-07
861.0	4.8819e-07
861.2	4.6803e-07
861.4	4.7458e-07
861.6	4.8845e-07
861.8	5.0272e-07
862.0	5.1741e-07
862.2	5.3253e-07
862.4	5.4809e-07
862.6	5.6012e-07
862.8	5.6005e-07
863.0	5.5998e-07
863.2	5.5991e-07
863.4	5.5984e-07
863.6	5.5977e-07
863.8	5.597e-07
864.0	5.5592e-07
864.2	5.5055e-07
864.4	5.4524e-07
864.6	5.3997e-07
864.8	5.3476e-07
865.0	5.296e-07
865.2	5.2673e-07
865.4	5.367e-07
865.6	5.4685e-07
865.8	5.572e-07
866.0	5.6774e-07
866.2	5.7848e-07
866.4	5.8943e-07
866.6	5.769e-07
866.8	5.5031e-07
867.0	5.2495e-07
867.2	5.0075e-07
867.4	4.7767e-07
867.6	4.5565e-07
867.8	4.1848e-07
868.0	2.2278e-07
868.2	1.9752e-07
868.4	1.7512e-07
868.6	1.5526e-07
868.8	1.3765e-07
869.0	1.2204e-07
869.2	1.082e-07
869.4	1.0e-07
869.6	1.0e-07
869.8	1.0e-07
870.0	1.0e-07
870.2	1.0e-07
870.4	1.0e-07
870.6	1.0e-07
870.8	1.0e-07
871.0	1.0e-07
871.2	1.0e-07
871.4	1.0e-07
871.6	1.0e-07
871.8	1.0e-07
872.0	1.0e-07
872.2	1.0e-07
872.4	1.0e-07
872.6	1.0e-07
872.8	1.0e-07
873.0	1.0e-07
873.2	1.0e-07
873.4	1.0e-07
873.6	1.0e-07
873.8	1.0e-07
874.0	1.0e-07
874.2	1.0e-07
874.4	1.0e-07
874.6	1.0e-07
874.8	1.0e-07
875.0	1.0e-07
875.2	1.0e-07
875.4	1.0e-07
875.6	1.0e-07
875.8	1.0e-07
876.0	1.0e-07
876.2	1.0e-07
876.4	1.0e-07
876.6	1.0e-07
876.8	1.0e-07
877.0	1.0e-07
877.2	1.0e-07
877.4	1.0e-07
877.6	1.0e-07
877.8	1.0e-07
878.0	1.0e-07
878.2	1.0e-07
878.4	1.0e-07
878.6	1.0e-07
878.8	1.0e-07
879.0	1.0e-07
879.2	1.0e-07
879.4	1.0e-07
879.6	1.0e-07
879.8	1.0e-07
880.0	1.0e-07
880.2	1.0e-07
880.4	1.0e-07
880.6	1.0e-07
880.8	1.0e-07
881.0	1.0e-07
881.2	1.0e-07
881.4	1.0e-07
881.6	1.0e-07
881.8	1.0e-07
882.0	1.0e-07
882.2	1.0e-07
882.4	1.0e-07
882.6	1.0e-07
882.8	1.0e-07
883.0	1.0e-07
883.2	1.0e-07
883.4	1.0e-07
883.6	1.0e-07
883.8	1.0e-07
884.0	1.0e-07
884.2	1.0e-07
884.4	1.0e-07
884.6	1.0e-07
884.8	1.0e-07
885.0	1.0e-07
885.2	1.0e-07
885.4	1.0e-07
885.6	1.0e-07
885.8	1.0e-07
886.0	1.0e-07
886.2	1.0e-07
886.4	1.0e-07
886.6	1.0e-07
886.8	1.0e-07
887.0	1.0e-07
887.2	1.0e-07
887.4	1.0e-07
887.6	1.0e-07
887.8	1.0e-07
888.0	1.0e-07
888.2	1.0e-07
888.4	1.0e-07
888.6	1.0e-07
888.8	1.0e-07
889.0	1.0e-07
889.2	1.0e-07
889.4	1.0e-07
889.6	1.0e-07
889.8	1.0e-07
890.0	1.0e-07
890.2	1.0e-07
890.4	1.0e-07
890.6	1.0e-07
890.8	1.0e-07
891.0	1.0e-07
891.2	1.0e-07
891.4	1.0e-07
891.6	1.0e-07
891.8	1.0e-07
892.0	1.0e-07
892.2	1.0e-07
892.4	1.0e-07
892.6	1.0e-07
892.8	1.0e-07
893.0	1.0e-07
893.2	1.0e-07
893.4	1.0e-07
893.6	1.0e-07
893.8	1.0e-07
894.0	1.0e-07
894.2	1.0e-07
894.4	1.0e-07
894.6	1.0e-07
894.8	1.0e-07
895.0	1.0e-07
895.2	1.0e-07
895.4	1.0e-07
895.6	1.0e-07
895.8	1.0e-07
896.0	1.0e-07
896.2	1.0e-07
896.4	1.0e-07
896.6	1.0e-07
896.8	1.0e-07
897.0	1.0e-07
897.2	1.0e-07
897.4	1.0e-07
897.6	1.0e-07
897.8	1.0e-07
898.0	1.0e-07
898.2	1.0014e-07
898.4	1.0479e-07
898.6	1.0966e-07
898.8	1.1476e-07
899.0	1.2009e-07
899.2	1.2568e-07
899.4	1.3152e-07
899.6	1.3763e-07
899.8	1.4403e-07
900.0	1.5073e-07
900.2	1.5773e-07
900.4	1.6506e-07
900.6	1.7274e-07
900.8	1.8077e-07
901.0	1.8917e-07
901.2	1.9796e-07
901.4	2.0716e-07
901.6	2.1679e-07
901.8	2.2652e-07
902.0	2.2689e-07
902.2	2.2725e-07
902.4	2.2762e-07
902.6	2.2798e-07
902.8	2.2835e-07
903.0	2.2871e-07
903.2	2.2908e-07
903.4	2.2945e-07
903.6	2.2982e-07
903.8	2.3019e-07
904.0	2.3056e-07
904.2	2.3093e-07
904.4	2.313e-07
904.6	2.3167e-07
904.8	2.3204e-07
905.0	2.3241e-07
905.2	2.3279e-07
905.4	2.3307e-07
905.6	2.3137e-07
905.8	2.2969e-07
906.0	2.2802e-07
906.2	2.2636e-07
906.4	2.2471e-07
906.6	2.2307e-07
906.8	2.2145e-07
907.0	2.1984e-07
907.2	2.1824e-07
907.4	2.1665e-07
907.6	2.1508e-07
907.8	2.1351e-07
908.0	2.1196e-07
908.2	2.1041e-07
908.4	2.0888e-07
908.6	2.0736e-07
908.8	2.0585e-07
909.0	2.0449e-07
909.2	2.0491e-07
909.4	2.0533e-07
909.6	2.0575e-07
909.8	2.0618e-07
910.0	2.066e-07
910.2	2.0703e-07
910.4	2.0745e-07
910.6	2.0788e-07
910.8	2.0831e-07
911.0	2.0874e-07
911.2	2.0917e-07
911.4	2.096e-07
911.6	2.1003e-07
911.8	2.1046e-07
912.0	2.1089e-07
912.2	2.1133e-07
912.4	2.1176e-07
912.6	2.1207e-07
912.8	2.1125e-07
913.0	2.1043e-07
913.2	2.0961e-07
913.4	2.088e-07
913.6	2.0799e-07
913.8	2.0718e-07
914.0	2.0638e-07
914.2	2.0558e-07
914.4	2.0478e-07
914.6	2.0399e-07
914.8	2.032e-07
915.0	2.0241e-07
915.2	2.0162e-07
915.4	2.0084e-07
915.6	2.0006e-07
915.8	1.9929e-07
916.0	1.9851e-07
916.2	1.9785e-07
916.4	1.9782e-07
916.6	1.9779e-07
916.8	1.9776e-07
917.0	1.9773e-07
917.2	1.977e-07
917.4	1.9767e-07
917.6	1.9764e-07
917.8	1.9762e-07
918.0	1.9759e-07
918.2	1.9756e-07
918.4	1.9753e-07
918.6	1.975e-07
918.8	1.9747e-07
919.0	1.9744e-07
919.2	1.9741e-07
919.4	1.9738e-07
919.6	1.9736e-07
919.8	1.9735e-07
920.0	1.9741e-07
920.2	1.9748e-07
920.4	1.9755e-07
920.6	1.9762e-07
920.8	1.9768e-07
921.0	1.9775e-07
921.2	1.9782e-07
921.4	1.9789e-07
921.6	1.9796e-07
921.8	1.9802e-07
922.0	1.9809e-07
922.2	1.9816e-07
922.4	1.9823e-07
922.6	1.983e-07
922.8	1.9836e-07
923.0	1.9843e-07
923.2	1.985e-07
923.4	1.9847e-07
923.6	1.9815e-07
923.8	1.9783e-07
924.0	1.9751e-07
924.2	1.9719e-07
924.4	1.9687e-07
924.6	1.9656e-07
924.8	1.9624e-07
925.0	1.9592e-07
925.2	1.9561e-07
925.4	1.9529e-07
925.6	1.9498e-07
925.8	1.9466e-07
926.0	1.9435e-07
926.2	1.9403e-07
926.4	1.9372e-07
926.6	1.9341e-07
926.8	1.931e-07
927.0	1.9313e-07
927.2	1.9388e-07
927.4	1.9465e-07
927.6	1.9541e-07
927.8	1.9618e-07
928.0	1.9695e-07
928.2	1.9773e-07
928.4	1.985e-07
928.6	1.9928e-07
928.8	2.0007e-07
929.0	2.0085e-07
929.2	2.0164e-07
929.4	2.0244e-07
929.6	2.0323e-07
929.8	2.0403e-07
930.0	2.0483e-07
930.2	2.0564e-07
930.4	2.0645e-07
930.6	1.9924e-07
930.8	1.8124e-07
931.0	1.6486e-07
931.2	1.4996e-07
931.4	1.3641e-07
931.6	1.2408e-07
931.8	1.1287e-07
932.0	1.0267e-07
932.2	1.0246e-07
932.4	1.0225e-07
932.6	1.0205e-07
932.8	1.0184e-07
933.0	1.0164e-07
933.2	1.0143e-07
933.4	1.0122e-07
933.6	1.0102e-07
933.8	1.0082e-07
934.0	1.0061e-07
934.2	1.0041e-07
934.4	1.0021e-07
934.6	1.0e-07
934.8	1.0e-07
935.0	1.0e-07
935.2	1.0e-07
935.4	1.0e-07
935.6	1.0e-07
935.8	1.0e-07
936.0	1.0e-07
936.2	1.0e-07
936.4	1.0e-07
936.6	1.0e-07
936.8	1.0e-07
937.0	1.0e-07
937.2	1.0e-07
937.4	1.0e-07
937.6	1.0e-07
937.8	1.0e-07
938.0	1.0e-07
938.2	1.0e-07
938.4	1.0e-07
938.6	1.0e-07
938.8	1.0e-07
939.0	1.0e-07
939.2	1.0e-07
939.4	1.0e-07
939.6	1.0e-07
939.8	1.0e-07
940.0	1.0e-07
940.2	1.0e-07
940.4	1.0e-07
940.6	1.0e-07
940.8	1.0e-07
941.0	1.0e-07
941.2	1.0e-07
941.4	1.0e-07
941.6	1.0e-07
941.8	1.0e-07
942.0	1.0e-07
942.2	1.0e-07
942.4	1.0e-07
942.6	1.0e-07
942.8	1.0e-07
943.0	1.0e-07
943.2	1.0e-07
943.4	1.0e-07
943.6	1.0e-07
943.8	1.0e-07
944.0	1.0e-07
944.2	1.0e-07
944.4	1.0e-07
944.6	1.0e-07
944.8	1.0e-07
945.0	1.0e-07
945.2	1.0e-07
945.4	1.0e-07
945.6	1.0e-07
945.8	1.0e-07
946.0	1.0e-07
946.2	1.0e-07
946.4	1.0e-07
946.6	1.0e-07
946.8	1.0e-07
947.0	1.0e-07
947.2	1.0e-07
947.4	1.0e-07
947.6	1.0e-07
947.8	1.0e-07
948.0	1.0e-07
948.2	1.0e-07
948.4	1.0e-07
948.6	1.0e-07
948.8	1.0e-07
949.0	1.0e-07
949.2	1.0e-07
949.4	1.0e-07
949.6	1.0e-07
949.8	1.0e-07
950.0	1.0e-07
950.2	1.0e-07
950.4	1.0e-07
950.6	1.0e-07
950.8	1.0e-07
951.0	1.0e-07
951.2	1.0e-07
951.4	1.0e-07
951.6	1.0e-07
951.8	1.0e-07
952.0	1.0e-07
952.2	1.0e-07
952.4	1.0e-07
952.6	9.6485e-08
952.8	8.5635e-08
953.0	7.6006e-08
953.2	6.7459e-08
953.4	5.9874e-08
953.6	5.3141e-08
953.8	4.7165e-08
954.0	4.1862e-08
954.2	3.7155e-08
954.4	3.2977e-08
954.6	2.9269e-08
954.8	2.5977e-08
955.0	2.3056e-08
955.2	2.0464e-08
955.4	1.8163e-08
955.6	1.612e-08
955.8	1.4308e-08
956.0	1.2699e-08
956.2	1.237e-08
956.4	1.3938e-08
956.6	1.5705e-08
956.8	1.7696e-08
957.0	1.9939e-08
957.2	2.2467e-08
957.4	2.5315e-08
957.6	2.8524e-08
957.8	3.214e-08
958.0	3.6215e-08
958.2	4.0806e-08
958.4	4.5979e-08
958.6	5.1807e-08
958.8	5.8375e-08
959.0	6.5775e-08
959.2	7.4113e-08
959.4	8.3508e-08
959.6	9.4095e-08
959.8	1.0e-07
960.0	1.0e-07
960.2	1.0e-07
960.4	1.0e-07
960.6	1.0e-07
960.8	1.0e-07
961.0	1.0e-07
961.2	1.0e-07
961.4	1.0e-07
961.6	1.0e-07
961.8	1.0e-07
962.0	1.0e-07
962.2	1.0e-07
962.4	1.0e-07
962.6	1.0e-07
962.8	1.0e-07
963.0	1.0e-07
963.2	1.0e-07
963.4	1.0e-07
963.6	1.0e-07
963.8	1.0e-07
964.0	1.0e-07
964.2	1.0e-07
964.4	1.0e-07
964.6	1.0e-07
964.8	1.0e-07
965.0	1.0e-07
965.2	1.0e-07
965.4	1.0e-07
965.6	1.0e-07
965.8	1.0e-07
966.0	1.0e-07
966.2	1.0e-07
966.4	1.0e-07
966.6	1.0e-07
966.8	1.0e-07
967.0	1.0e-07
967.2	1.0e-07
967.4	1.0e-07
967.6	1.0e-07
967.8	1.0e-07
968.0	1.0e-07
968.2	1.0e-07
968.4	1.0e-07
968.6	1.0e-07
968.8	1.0e-07
969.0	1.0e-07
969.2	1.0e-07
969.4	1.0e-07
969.6	1.0e-07
969.8	1.0e-07
970.0	1.0e-07
970.2	1.0e-07
970.4	1.0e-07
970.6	1.0e-07
970.8	1.0e-07
971.0	1.0e-07
971.2	1.0e-07
971.4	1.0e-07
971.6	1.0e-07
971.8	1.0e-07
972.0	1.0e-07
972.2	1.0e-07
972.4	1.0e-07
972.6	1.0e-07
972.8	1.0e-07
973.0	1.0e-07
973.2	1.0e-07
973.4	1.0e-07
973.6	1.0e-07
973.8	1.0e-07
974.0	1.0e-07
974.2	1.0e-07
974.4	1.0e-07
974.6	1.0e-07
974.8	1.0e-07
975.0	1.0e-07
975.2	1.0e-07
975.4	1.0e-07
975.6	1.0e-07
975.8	1.0e-07
976.0	1.0e-07
976.2	1.0e-07
976.4	1.0e-07
976.6	1.0e-07
976.8	1.0e-07
977.0	1.0e-07
977.2	1.0e-07
977.4	1.0e-07
977.6	1.0e-07
977.8	1.0e-07
978.0	1.0e-07
978.2	1.0e-07
978.4	1.0e-07
978.6	1.0e-07
978.8	1.0e-07
979.0	1.0e-07
979.2	1.0e-07
979.4	1.0e-07
979.6	1.0e-07
979.8	1.0e-07
980.0	1.0e-07
980.2	1.0e-07
980.4	1.0e-07
980.6	1.0e-07
980.8	1.0e-07
981.0	1.0e-07
981.2	1.0e-07
981.4	1.0e-07
981.6	1.0e-07
981.8	1.0e-07
982.0	1.0e-07
982.2	1.0e-07
982.4	1.0e-07
982.6	1.0e-07
982.8	1.0e-07
983.0	1.0e-07
983.2	1.0e-07
983.4	1.0e-07
983.6	1.0e-07
983.8	1.0e-07
984.0	1.0e-07
984.2	1.0e-07
984.4	1.0e-07
984.6	1.0e-07
984.8	1.0e-07
985.0	1.0e-07
985.2	1.0e-07
985.4	1.0731e-07
985.6	1.2622e-07
985.8	1.4846e-07
986.0	1.7461e-07
986.2	2.0538e-07
986.4	2.4156e-07
986.6	2.8412e-07
986.8	3.3418e-07
987.0	3.9305e-07
987.2	4.623e-07
987.4	5.4375e-07
987.6	6.3955e-07
987.8	7.5223e-07
988.0	8.8476e-07
988.2	1.0406e-06
988.4	1.224e-06
988.6	1.4396e-06
988.8	1.6933e-06
989.0	1.8594e-06
989.2	1.9189e-06
989.4	1.9803e-06
989.6	2.0436e-06
989.8	2.109e-06
990.0	2.1765e-06
990.2	2.2461e-06
990.4	2.3179e-06
990.6	2.3921e-06
990.8	2.4686e-06
991.0	2.5476e-06
991.2	2.629e-06
991.4	2.7131e-06
991.6	2.7999e-06
991.8	2.8895e-06
992.0	2.9819e-06
992.2	3.0773e-06
992.4	3.1757e-06
